"ID","np","place","feature","type","is_natural","indig_or_wstrn","is_oipn","for_apeople","is_transl","class","erasure","problem","derog"
706,"Everglades","Bob Keys","Island","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","No information - cannot find explanation","No info - not likely, no evidence"
707,"Everglades","Bobcat Boardwalk","Trail","Animal","Human-constructed","Western","NA - WPN","NA - WPN","No","Animal","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
708,"Everglades","Boggy Key","Island","Mineral","Natural","Western","NA - WPN","NA - WPN","No","Plant","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
709,"Everglades","Bottle Key","Island","Other","Natural","Western","NA - WPN","NA - WPN","No","Object","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
710,"Everglades","Bradley Key","Island","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","Other - truly does not fit any other classes","No info - not likely, no evidence"
711,"Everglades","Broad Creek","River","Shape","Natural","Western","NA - WPN","NA - WPN","No","Object","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
712,"Everglades","Broad River","River","Shape","Natural","Western","NA - WPN","NA - WPN","No","Object","Yes - know IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
713,"Everglades","Brush Keys","Island","Plant","Natural","Western","NA - WPN","NA - WPN","No","Plant","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
714,"Everglades","Buchanan Keys","Island","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","Named for person who directly or used power to perpetrate violence against a group","No info - not likely, no evidence"
715,"Everglades","Buoy Key","Island","Other","Natural","Western","NA - WPN","NA - WPN","No","Object","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
716,"Everglades","Buttonwood Canal","River","Plant","Human-constructed","Western","NA - WPN","NA - WPN","No","Plant","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
717,"Everglades","Buttonwood Keys","Island","Plant","Natural","Western","NA - WPN","NA - WPN","No","Plant","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
718,"Everglades","Buttonwood Sound","Bay","Plant","Natural","Western","NA - WPN","NA - WPN","No","Plant","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
719,"Everglades","Buzzard Key","Island","Animal","Natural","Western","NA - WPN","NA - WPN","No","Animal","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
720,"Everglades","Calusa Keys","Island","Indigenous reference","Natural","Indigenous","no","yes",NA,"People","Not erasure - evidence it is an original IPN | settler-built WPN","Western use of Indigenous name","No info - not likely, no evidence"
721,"Everglades","Camp Key","Island","Other","Natural","Western","NA - WPN","NA - WPN","No","Act","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
722,"Everglades","Camp Lonesome","Campground","Other","Human-constructed","Western","NA - WPN","NA - WPN","No","Other","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
723,"Everglades","Canepatch","Campground","Plant","Human-constructed","Western","NA - WPN","NA - WPN","No","Plant","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
724,"Everglades","Cannon Bay","Bay","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","Colonialism - non-violent person but gained from Indigenous removal","No info - not likely, no evidence"
725,"Everglades","Cape Sable","Park region","Animal","Natural","Western","NA - WPN","NA - WPN","No","Plant","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
726,"Everglades","Captain Key","Island","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","No information - cannot find explanation","No info - not likely, no evidence"
727,"Everglades","Carl Ross Key","Island","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
728,"Everglades","Catfish Key","Island","Animal","Natural","Western","NA - WPN","NA - WPN","No","Animal","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
729,"Everglades","Cattail Lakes","Lake","Plant","Natural","Western","NA - WPN","NA - WPN","No","Plant","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
730,"Everglades","Chatham Bend","Bay","Person","Natural","Western","NA - WPN","NA - WPN","No","Place","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
731,"Everglades","Chatham River","River","Person","Natural","Western","NA - WPN","NA - WPN","No","Place","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
732,"Everglades","Chekika","Park region","Indigenous reference","Natural","Indigenous","no","yes",NA,"Person","Not erasure - evidence it is an original IPN | settler-built WPN","Western use of Indigenous name","No info - not likely, no evidence"
733,"Everglades","Chevelier Bay","Bay","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","Colonialism - non-violent person but gained from Indigenous removal","No info - not likely, no evidence"
734,"Everglades","Chokoloskee","Village","Indigenous reference","Natural","Indigenous","yes","no",NA,"Place","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
735,"Everglades","Chokoloskee Bay","Bay","Indigenous reference","Natural","Indigenous","yes","no",NA,"Place","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
736,"Everglades","Chokoloskee Pass","Bay","Indigenous reference","Natural","Indigenous","yes","no",NA,"Place","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
737,"Everglades","Christian Point Trail","Trail","Other Western reference","Human-constructed","Western","NA - WPN","NA - WPN","No","Other","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
738,"Everglades","Clive Key","Island","Person","Natural","Western","NA - WPN","NA - WPN","No","Other","Potentially - probably had IPN","No information - cannot find explanation","No info - not likely, no evidence"
739,"Everglades","Club Key","Island","Shape","Natural","Western","NA - WPN","NA - WPN","No","Object","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
740,"Everglades","Clubhouse Beach","Campground","Other","Human-constructed","Western","NA - WPN","NA - WPN","No","Place","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
741,"Everglades","Cluett Key","Island","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","Colonialism - non-violent person but gained from Indigenous removal","No info - not likely, no evidence"
742,"Everglades","Coastal Marsh","Park region","Title","Natural","Western","NA - WPN","NA - WPN","No","Place","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
743,"Everglades","Coastal Prairie","Park region","Plant","Natural","Western","NA - WPN","NA - WPN","No","Place","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
744,"Everglades","Coastal Prairie Trail","Trail","Plant","Human-constructed","Western","NA - WPN","NA - WPN","No","Place","Not erasure - evidence it is an original IPN | settler-built WPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
745,"Everglades","Coon Key","Island","TBD","Natural","Western","NA - WPN","NA - WPN","No","Animal","Potentially - probably had IPN","Name itself promotes racist ideas and/or violence against a group","Yes - swear words only, evidence offensive"
746,"Everglades","Coot Bay","Bay","Animal","Natural","Western","NA - WPN","NA - WPN","No","Animal","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
747,"Everglades","Coot Bay Pond","Lake","Animal","Natural","Western","NA - WPN","NA - WPN","No","Animal","Potentially - probably had IPN","No - IPN, western built w/ WPN, or erasure as only problem","No info - not likely, no evidence"
748,"Everglades","Corinne Key","Island","Person","Natural","Western","NA - WPN","NA - WPN","No","Person","Potentially - probably had IPN","No information - cannot find explanation","No info - not likely, no evidence"
